year,instance,kernel_width,predicted_class,true_class,test
1990,sympathise,0.0803371366207228,moral,moral,null_test
1990,safe,0.08053845531707299,moral,moral,null_test
1990,sympathy,0.07770062391505325,moral,moral,null_test
1990,empathize,0.08073861784968449,moral,moral,null_test
1990,benefit,0.07168927494751352,moral,moral,null_test
1990,sympathetic,0.08213606963341383,moral,moral,null_test
1990,empathy,0.07695435887119756,moral,moral,null_test
1990,defend,0.07888722902993417,moral,moral,null_test
1990,compassion,0.07247063557525638,moral,moral,null_test
1990,caring,0.07479581589366163,moral,moral,null_test
1990,shield,0.07890504226452992,moral,moral,null_test
1990,secure,0.0780109394310951,moral,moral,null_test
1990,shelter,0.07761011858848589,moral,moral,null_test
1990,compassionate,0.07713004140971404,moral,moral,null_test
1990,protection,0.0746628213809301,moral,moral,null_test
1990,protect,0.08260269336541061,moral,moral,null_test
1990,guard,0.07322878282639288,moral,moral,null_test
1990,pacify,0.07792035414696553,moral,moral,null_test
1990,evenness,0.07384762995495536,moral,moral,null_test
1990,equivalent,0.07753332362246551,neutral,moral,null_test
1990,equable,0.07992704357079963,neutral,moral,null_test
1990,fairness,0.07764281352136185,moral,moral,null_test
1990,indifference,0.07734439145920477,moral,moral,null_test
1990,unbiased,0.07450291353567288,moral,moral,null_test
1990,justification,0.07040046053714624,moral,moral,null_test
1990,reasonable,0.08219823015219598,moral,moral,null_test
1990,egalitarian,0.0748121635471422,moral,moral,null_test
1990,impartiality,0.08025623216104658,moral,moral,null_test
1990,justness,0.07591322574319023,moral,moral,null_test
1990,tolerant,0.08616499911851923,moral,moral,null_test
1990,justifiable,0.07791864012367168,moral,moral,null_test
1990,balance,0.07252767666770957,neutral,moral,null_test
1990,constant,0.07468402233313262,neutral,moral,null_test
1990,equal,0.07428751767186136,moral,moral,null_test
1990,fair,0.07320573171994953,moral,moral,null_test
1990,fairly,0.07407579238163566,moral,moral,null_test
1990,homologous,0.07575379241761267,neutral,moral,null_test
1990,justice,0.07399402334064566,moral,moral,null_test
1990,reciprocal,0.07578127863983711,moral,moral,null_test
1990,justifies,0.07414915136354047,moral,moral,null_test
1990,rights,0.07866920362972515,moral,moral,null_test
1990,impartial,0.07673416574403445,moral,moral,null_test
1990,unprejudiced,0.07677085122772995,moral,moral,null_test
1990,equity,0.07867584658093779,moral,moral,null_test
1990,community,0.07363399155399108,moral,moral,null_test
1990,commune,0.075032397897835,moral,moral,null_test
1990,joint,0.07919390353771986,neutral,moral,null_test
1990,comrade,0.07673018823725694,moral,moral,null_test
1990,devote,0.07880877763683912,moral,moral,null_test
1990,families,0.07514238422865176,moral,moral,null_test
1990,ally,0.0773033972443711,moral,moral,null_test
1990,clique,0.08423436890467391,moral,moral,null_test
1990,member,0.07755925725036293,moral,moral,null_test
1990,unison,0.07585444387647543,moral,moral,null_test
1990,fellow,0.07467295580090738,moral,moral,null_test
1990,together,0.07769692701843339,moral,moral,null_test
1990,familial,0.07448473776478698,moral,moral,null_test
1990,unite,0.07806841179109435,moral,moral,null_test
1990,collective,0.07971583857312213,moral,moral,null_test
1990,insider,0.07575308194513292,moral,moral,null_test
1990,guild,0.08228571352909317,neutral,moral,null_test
1990,homeland,0.07348607886580033,moral,moral,null_test
1990,cadre,0.07785150386000964,neutral,moral,null_test
1990,communist,0.07591139065389563,moral,moral,null_test
1990,group,0.08090347045162313,moral,moral,null_test
1990,patriot,0.0757470499159094,moral,moral,null_test
1990,family,0.07935948084149216,moral,moral,null_test
1990,communism,0.07602108437400688,moral,moral,null_test
1990,companionship,0.07656155411207766,moral,moral,null_test
1990,companion,0.07806731735480961,moral,moral,null_test
1990,cohort,0.08513787427192965,moral,moral,null_test
1990,solidarity,0.07451661076482503,moral,moral,null_test
1990,nation,0.07485565620553246,moral,moral,null_test
1990,communal,0.0761288723533854,moral,moral,null_test
1990,submit,0.07537874138101092,moral,moral,null_test
1990,mothering,0.08165269296241441,moral,moral,null_test
1990,leadership,0.07986832438814928,moral,moral,null_test
1990,law,0.07607529979864265,neutral,moral,null_test
1990,obey,0.07766890765307059,moral,moral,null_test
1990,bourgeoisie,0.07572210268639763,moral,moral,null_test
1990,fatherly,0.0773585179270299,neutral,moral,null_test
1990,deference,0.0777391330077296,moral,moral,null_test
1990,compliant,0.0774847202174668,moral,moral,null_test
1990,abide,0.0759934638391602,moral,moral,null_test
1990,traditional,0.08214128123715729,moral,moral,null_test
1990,obedience,0.08378283009057186,moral,moral,null_test
1990,respect,0.07472599785863343,moral,moral,null_test
1990,duty,0.07604240870929302,moral,moral,null_test
1990,revere,0.07608726870227787,neutral,moral,null_test
1990,defer,0.07774046075350881,moral,moral,null_test
1990,deferent,0.07454942210056235,neutral,moral,null_test
1990,reverence,0.07840830874863043,moral,moral,null_test
1990,allegiance,0.07466688455554898,moral,moral,null_test
1990,obeisance,0.07635781180675645,moral,moral,null_test
1990,position,0.07864463932009924,moral,moral,null_test
1990,class,0.0760076834570909,moral,moral,null_test
1990,hierarchical,0.07554555164440516,moral,moral,null_test
1990,motherly,0.078367623093291,moral,moral,null_test
1990,supremacy,0.07878901145256248,moral,moral,null_test
1990,rank,0.07301594219103796,moral,moral,null_test
1990,permission,0.0761858346928946,moral,moral,null_test
1990,compliance,0.07439255143751204,moral,moral,null_test
1990,authority,0.07617197975132103,moral,moral,null_test
1990,commit,0.07405812973121847,moral,moral,null_test
1990,command,0.0755438509519652,moral,moral,null_test
1990,duties,0.08078722232402562,moral,moral,null_test
1990,obedient,0.08402099140793377,moral,moral,null_test
1990,mother,0.07428524241493682,moral,moral,null_test
1990,status,0.07497144244947562,moral,moral,null_test
1990,honor,0.08013240675090126,moral,moral,null_test
1990,caste,0.08222918175388969,moral,moral,null_test
1990,tradition,0.07663786034134722,neutral,moral,null_test
1990,father,0.07466203597431204,moral,moral,null_test
1990,permit,0.07753252755754789,moral,moral,null_test
1990,award,0.079965014284624,moral,moral,null_test
1990,leader,0.08493550896540493,moral,moral,null_test
1990,mothers,0.07888947916118312,moral,moral,null_test
1990,lead,0.07862123670803557,neutral,moral,null_test
1990,order,0.07668848126893911,moral,moral,null_test
1990,hierarchy,0.07497500345496777,moral,moral,null_test
1990,comply,0.07704413314801234,moral,moral,null_test
1990,respected,0.08124240197003531,moral,moral,null_test
1990,respectful,0.0801780044542748,moral,moral,null_test
1990,respects,0.07462351534522625,moral,moral,null_test
1990,submission,0.07361054854720832,moral,moral,null_test
1990,serve,0.07044826767904179,moral,moral,null_test
1990,venerate,0.07398321145512855,moral,moral,null_test
1990,control,0.07791943175853772,moral,moral,null_test
1990,austerity,0.0817175479549279,moral,moral,null_test
1990,limpid,0.07927008592637651,neutral,moral,null_test
1990,refined,0.07382921170744688,moral,moral,null_test
1990,sacredness,0.0796752369994844,moral,moral,null_test
1990,virgins,0.07576139035715165,moral,moral,null_test
1990,sterility,0.07507489397355199,moral,moral,null_test
1990,holy,0.07769543649524675,moral,moral,null_test
1990,abstinent,0.0759411713380685,moral,moral,null_test
1990,virginal,0.07836216306931684,moral,moral,null_test
1990,abstention,0.07929094133451149,moral,moral,null_test
1990,abstain,0.0751043591565259,moral,moral,null_test
1990,purity,0.08061602592489617,moral,moral,null_test
1990,immaculate,0.0775192979554972,moral,moral,null_test
1990,innocent,0.07515307274743172,moral,moral,null_test
1990,clean,0.07391477870253253,moral,moral,null_test
1990,pure,0.07433113482722285,moral,moral,null_test
1990,holiness,0.07322952527283708,moral,moral,null_test
1990,maiden,0.07728574695827865,moral,moral,null_test
1990,saintly,0.07569896038615272,moral,moral,null_test
1990,sterile,0.08065763255829211,moral,moral,null_test
1990,church,0.0753117344931713,moral,moral,null_test
1990,saint,0.07638582190913946,moral,moral,null_test
1990,unadulterated,0.07269876110618854,neutral,moral,null_test
1990,chastity,0.07753544554608,moral,moral,null_test
1990,virgin,0.08005784213919356,moral,moral,null_test
1990,virtuous,0.08093152882974318,moral,moral,null_test
1990,sanctify,0.07654629972753901,moral,moral,null_test
1990,chaste,0.07407316173378457,moral,moral,null_test
1990,virginity,0.08126578261778893,moral,moral,null_test
1990,celibacy,0.07512399913123498,moral,moral,null_test
1990,sacred,0.08089580739813491,moral,moral,null_test
1990,pristine,0.0753209714720406,moral,moral,null_test
1990,modesty,0.07953199500865064,moral,moral,null_test
1990,detrimental,0.07455815369575623,moral,moral,null_test
1990,violence,0.08218018992992537,moral,moral,null_test
1990,ravage,0.07545459309592703,neutral,moral,null_test
1990,suffer,0.07407422330192541,moral,moral,null_test
1990,battle,0.07870428932146906,moral,moral,null_test
1990,hurt,0.08493100555006762,moral,moral,null_test
1990,killer,0.08249843748768798,moral,moral,null_test
1990,kill,0.07911233559075001,moral,moral,null_test
1990,warring,0.07900225537782267,moral,moral,null_test
1990,attack,0.07833883667801116,moral,moral,null_test
1990,harm,0.07689244030928913,moral,moral,null_test
1990,war,0.07710139213996492,moral,moral,null_test
1990,kills,0.07843757530616798,moral,moral,null_test
1990,abuse,0.07430087434277936,moral,moral,null_test
1990,killed,0.07627456599101055,moral,moral,null_test
1990,annihilate,0.07443204894138745,moral,moral,null_test
1990,warlord,0.08241585384034707,neutral,moral,null_test
1990,impair,0.07744797695402673,moral,moral,null_test
1990,cruel,0.07521245621322828,moral,moral,null_test
1990,brutal,0.07545607272820269,moral,moral,null_test
1990,crush,0.07374870350281215,moral,moral,null_test
1990,wound,0.08010088675414576,neutral,moral,null_test
1990,wars,0.07566363916994309,moral,moral,null_test
1990,fight,0.07587334057901599,moral,moral,null_test
1990,spurn,0.07365536534463492,neutral,moral,null_test
1990,killing,0.0813725515064244,moral,moral,null_test
1990,injure,0.07754886973512592,moral,moral,null_test
1990,endanger,0.08115665085685218,moral,moral,null_test
1990,destroy,0.07895879762385516,moral,moral,null_test
1990,injurious,0.07499676482145491,moral,moral,null_test
1990,detriment,0.07655468675374713,moral,moral,null_test
1990,damage,0.07828204577418343,moral,moral,null_test
1990,violent,0.08349487565301268,moral,moral,null_test
1990,favoritism,0.0763404935587312,moral,moral,null_test
1990,disproportion,0.0747693319916082,moral,moral,null_test
1990,bigot,0.07424187413509128,neutral,moral,null_test
1990,bias,0.0763639743177002,moral,moral,null_test
1990,exclusive,0.07596517286433105,neutral,moral,null_test
1990,unjust,0.07514027090742147,moral,moral,null_test
1990,discriminate,0.0810824424292775,moral,moral,null_test
1990,unequal,0.07229979505397048,moral,moral,null_test
1990,unfair,0.07800505316266997,moral,moral,null_test
1990,discriminator,0.07762385952192807,moral,moral,null_test
1990,dishonest,0.07907855535426983,moral,moral,null_test
1990,exclusion,0.07492329189647746,moral,moral,null_test
1990,discriminatory,0.07520691784732722,moral,moral,null_test
1990,unfairness,0.07329860504781191,moral,moral,null_test
1990,injustice,0.07543153119126285,moral,moral,null_test
1990,discriminative,0.08147098444128054,neutral,moral,null_test
1990,inequitable,0.07943780924913973,moral,moral,null_test
1990,exclude,0.07496794814092898,moral,moral,null_test
1990,unscrupulous,0.08296339399340133,moral,moral,null_test
1990,dissociate,0.07551397207397166,neutral,moral,null_test
1990,discrimination,0.07453258379615044,moral,moral,null_test
1990,prejudge,0.07084063363726478,neutral,moral,null_test
1990,preference,0.0820572541611927,moral,moral,null_test
1990,spy,0.0784917925323027,moral,moral,null_test
1990,personify,0.07951118491529995,moral,moral,null_test
1990,individual,0.07567218516883285,moral,moral,null_test
1990,miscreant,0.08296965470553205,moral,moral,null_test
1990,deception,0.07661826293520832,moral,moral,null_test
1990,foreign,0.07984070434340838,neutral,moral,null_test
1990,personhood,0.07907455587366416,moral,moral,null_test
1990,terrorist,0.07822153507382068,moral,moral,null_test
1990,deceive,0.07560940257075685,moral,moral,null_test
1990,terror,0.0756650439055945,moral,moral,null_test
1990,enemy,0.08748680082093632,moral,moral,null_test
1990,immigrant,0.07873534254509278,moral,moral,null_test
1990,terrorism,0.07661175110211041,moral,moral,null_test
1990,deceptive,0.07552879797772992,moral,moral,null_test
1990,renegade,0.08011244553583598,moral,moral,null_test
1990,immigrate,0.07796966012493184,moral,moral,null_test
1990,overthrow,0.07565600847841812,moral,moral,null_test
1990,agitator,0.07683154081420601,neutral,moral,null_test
1990,disrespect,0.07719667895282474,moral,moral,null_test
1990,dissident,0.07371805074229999,moral,moral,null_test
1990,mutinous,0.0766982393656871,moral,moral,null_test
1990,defy,0.07845446559349782,moral,moral,null_test
1990,remonstrate,0.07527140217788172,moral,moral,null_test
1990,obstruct,0.0758230952322669,moral,moral,null_test
1990,agitate,0.07819774351789788,neutral,moral,null_test
1990,denounce,0.07738430206412818,moral,moral,null_test
1990,illegal,0.07624388112217682,moral,moral,null_test
1990,nonconformist,0.07417197291521228,neutral,moral,null_test
1990,riotous,0.07765011412546691,neutral,moral,null_test
1990,disobey,0.07601410158803347,moral,moral,null_test
1990,protest,0.0860924560848621,moral,moral,null_test
1990,dissent,0.07734614132330508,moral,moral,null_test
1990,refuse,0.07748680157075692,moral,moral,null_test
1990,defiant,0.07907575075323837,moral,moral,null_test
1990,subvert,0.0776071684970051,moral,moral,null_test
1990,oppose,0.07780818270206577,moral,moral,null_test
1990,alienate,0.07777440437079401,moral,moral,null_test
1990,insurgent,0.07449893476509606,neutral,moral,null_test
1990,sedition,0.07286794540181864,moral,moral,null_test
1990,lawless,0.07573390446710145,moral,moral,null_test
1990,rebel,0.07505575051241942,moral,moral,null_test
1990,disobedience,0.07496661804441011,moral,moral,null_test
1990,seditious,0.0808071753378344,moral,moral,null_test
1990,riot,0.07872343809962118,moral,moral,null_test
1990,unfaithful,0.0848249075246745,moral,moral,null_test
1990,disobedient,0.07587606766700628,moral,moral,null_test
1990,defiance,0.07548736465899195,moral,moral,null_test
1990,illegality,0.07205295516131427,moral,moral,null_test
1990,stain,0.07690804703560454,moral,moral,null_test
1990,contaminate,0.07986655002530371,neutral,moral,null_test
1990,contagion,0.0762836509026674,moral,moral,null_test
1990,whore,0.07410034456244505,moral,moral,null_test
1990,sick,0.07752744060439579,moral,moral,null_test
1990,lewdness,0.07758366095404405,moral,moral,null_test
1990,lax,0.08004456001672157,moral,moral,null_test
1990,exploit,0.07524787101195891,moral,moral,null_test
1990,exploitation,0.07963598116548126,moral,moral,null_test
1990,prostitute,0.07897094525244933,moral,moral,null_test
1990,deprave,0.07526732064087986,moral,moral,null_test
1990,unchaste,0.07476347345339608,moral,moral,null_test
1990,obscene,0.07544197933389994,moral,moral,null_test
1990,taint,0.07786846800246056,moral,moral,null_test
1990,corruptible,0.07314883643997509,neutral,moral,null_test
1990,profligate,0.07633411891987432,moral,moral,null_test
1990,lewd,0.07868478950345383,moral,moral,null_test
1990,sin,0.07447190535913194,moral,moral,null_test
1990,tarnish,0.07577370768582704,moral,moral,null_test
1990,intemperate,0.07595953709959587,neutral,moral,null_test
1990,desecrate,0.07336016129159986,moral,moral,null_test
1990,iniquity,0.07557222991099997,moral,moral,null_test
1990,sinning,0.07478820634459273,moral,moral,null_test
1990,impious,0.07758974824952483,moral,moral,null_test
1990,rebuff,0.0809796032305216,neutral,moral,null_test
1990,adulterer,0.07781293702119281,moral,moral,null_test
1990,disgust,0.07658826828220977,moral,moral,null_test
1990,defile,0.07596709076569269,moral,moral,null_test
1990,desecration,0.07716722317403894,moral,moral,null_test
1990,sinned,0.08079979103291662,moral,moral,null_test
1990,dirt,0.07710075713650316,neutral,moral,null_test
1990,disease,0.07187025010603179,neutral,moral,null_test
1990,adultery,0.07411221326455958,moral,moral,null_test
1990,promiscuity,0.07923581221002834,moral,moral,null_test
1990,sinful,0.08145549196731797,moral,moral,null_test
1990,impiety,0.07817936334918149,moral,moral,null_test
1990,promiscuous,0.07493016574553077,moral,moral,null_test
1990,repulse,0.08164986006076508,moral,moral,null_test
1990,unclean,0.07328902092456367,moral,moral,null_test
1990,profane,0.07623631242045614,moral,moral,null_test
1990,debase,0.08138171505590078,neutral,moral,null_test
1990,blemish,0.07641948202421478,moral,moral,null_test
1990,gross,0.07358949321626682,neutral,moral,null_test
1990,adulterous,0.07639424718870039,moral,moral,null_test
1990,wanton,0.080738105328248,moral,moral,null_test
1990,tramp,0.07686990745588039,neutral,moral,null_test
1990,corruption,0.07943420667401001,moral,moral,null_test
1990,obscenity,0.07852638553800849,moral,moral,null_test
1990,pervert,0.07633142896617963,moral,moral,null_test
1990,filth,0.07752769986894553,moral,moral,null_test
1990,sinner,0.0759569866878982,moral,moral,null_test
1990,sins,0.07610939039996856,moral,moral,null_test
1990,slut,0.08093745790692798,moral,moral,null_test
1990,peace,0.0907175323312333,pos,pos,polarity
1990,sympathize,0.07844417204951622,pos,pos,polarity
1990,defence,0.08641360685136792,pos,pos,polarity
1990,care,0.08815295861867713,pos,pos,polarity
1990,protective,0.07928922846626704,pos,pos,polarity
1990,protector,0.08681130757728901,pos,pos,polarity
1990,procurement,0.07282427954752764,pos,pos,polarity
1990,amity,0.09010005356183749,pos,pos,polarity
1990,defender,0.08572125358779509,pos,pos,polarity
1990,sympathise,0.08004337410609659,neg,pos,polarity
1990,safe,0.08070288603816497,pos,pos,polarity
1990,sympathy,0.0799455320899788,pos,pos,polarity
1990,empathize,0.0812448440721824,pos,pos,polarity
1990,benefit,0.07750332659223481,neg,pos,polarity
1990,sympathetic,0.07934124422107419,pos,pos,polarity
1990,empathy,0.08324538657254413,pos,pos,polarity
1990,defend,0.07284859902998325,pos,pos,polarity
1990,compassion,0.0763604558393611,pos,pos,polarity
1990,caring,0.07947160678754346,pos,pos,polarity
1990,shield,0.07737168147849631,pos,pos,polarity
1990,secure,0.08632778743145057,pos,pos,polarity
1990,shelter,0.07716243392512954,pos,pos,polarity
1990,compassionate,0.08356917441138052,pos,pos,polarity
1990,protection,0.09286320482139905,pos,pos,polarity
1990,protect,0.0866960183371931,pos,pos,polarity
1990,guard,0.09397149262834734,neg,pos,polarity
1990,pacify,0.0805923036864215,neg,pos,polarity
1990,evenness,0.08338723889954695,neg,pos,polarity
1990,equivalent,0.0800690053595282,pos,pos,polarity
1990,equable,0.07479485709819989,neg,pos,polarity
1990,fairness,0.09420755921277453,pos,pos,polarity
1990,indifference,0.07840951541538618,neg,pos,polarity
1990,unbiased,0.08583052081794504,pos,pos,polarity
1990,justification,0.08205621957928379,pos,pos,polarity
1990,reasonable,0.0922229152202153,pos,pos,polarity
1990,egalitarian,0.08982567574348262,pos,pos,polarity
1990,impartiality,0.07540356788353049,pos,pos,polarity
1990,justness,0.07950070373145503,neg,pos,polarity
1990,tolerant,0.08870643932184093,pos,pos,polarity
1990,justifiable,0.08099693818300509,pos,pos,polarity
1990,balance,0.08016105594246985,pos,pos,polarity
1990,constant,0.07226685649522964,pos,pos,polarity
1990,equal,0.08552305135703538,pos,pos,polarity
1990,fair,0.0791791844881209,pos,pos,polarity
1990,fairly,0.08566846635651928,pos,pos,polarity
1990,homologous,0.08836848581768776,pos,pos,polarity
1990,justice,0.09272845994072786,pos,pos,polarity
1990,reciprocal,0.08281277050034026,pos,pos,polarity
1990,justifies,0.07543265711067478,pos,pos,polarity
1990,rights,0.08690942363327088,pos,pos,polarity
1990,impartial,0.09364006504403512,pos,pos,polarity
1990,unprejudiced,0.07515183599813792,neg,pos,polarity
1990,equity,0.07849859857837488,pos,pos,polarity
1990,community,0.0896557593581389,pos,pos,polarity
1990,commune,0.07637175156419956,neg,pos,polarity
1990,joint,0.09562070280758268,pos,pos,polarity
1990,comrade,0.07703196139343928,neg,pos,polarity
1990,devote,0.08025753854463857,pos,pos,polarity
1990,families,0.08365827432148275,pos,pos,polarity
1990,ally,0.08142209564896218,neg,pos,polarity
1990,clique,0.07719798051765249,neg,pos,polarity
1990,member,0.08513125612636209,pos,pos,polarity
1990,unison,0.07711957464394717,pos,pos,polarity
1990,fellow,0.09296595852787086,pos,pos,polarity
1990,together,0.08507643121176252,pos,pos,polarity
1990,familial,0.08334879238071068,neg,pos,polarity
1990,unite,0.08054600660067186,pos,pos,polarity
1990,collective,0.07175219561154607,neg,pos,polarity
1990,insider,0.07965545772327874,neg,pos,polarity
1990,guild,0.08683094288729713,pos,pos,polarity
1990,homeland,0.07486921808988592,pos,pos,polarity
1990,cadre,0.07643307531084356,pos,pos,polarity
1990,communist,0.08136566584278095,pos,pos,polarity
1990,group,0.08255418155338587,neg,pos,polarity
1990,patriot,0.07777297854993397,pos,pos,polarity
1990,family,0.0754567710284006,pos,pos,polarity
1990,communism,0.0800841253735492,pos,pos,polarity
1990,companionship,0.0793548218923299,pos,pos,polarity
1990,companion,0.08166888439928553,pos,pos,polarity
1990,cohort,0.08174368538703529,pos,pos,polarity
1990,solidarity,0.07735511092171969,pos,pos,polarity
1990,nation,0.08356657302129217,pos,pos,polarity
1990,communal,0.08201678724549398,pos,pos,polarity
1990,submit,0.07862944425205522,pos,pos,polarity
1990,mothering,0.0737310414083599,neg,pos,polarity
1990,leadership,0.08356671169983441,pos,pos,polarity
1990,law,0.08309976576146788,pos,pos,polarity
1990,obey,0.08495127768128585,pos,pos,polarity
1990,bourgeoisie,0.08201134682605443,pos,pos,polarity
1990,fatherly,0.07783297506470511,neg,pos,polarity
1990,deference,0.08794461554344873,pos,pos,polarity
1990,compliant,0.08687465674755299,neg,pos,polarity
1990,abide,0.08503996596051643,pos,pos,polarity
1990,traditional,0.07641803331903607,pos,pos,polarity
1990,obedience,0.07324690517673273,pos,pos,polarity
1990,respect,0.09275371941819699,pos,pos,polarity
1990,duty,0.0874509196919579,pos,pos,polarity
1990,revere,0.07356603262809579,pos,pos,polarity
1990,defer,0.07796628478959247,pos,pos,polarity
1990,deferent,0.0855726952820135,neg,pos,polarity
1990,reverence,0.08931231610064609,pos,pos,polarity
1990,allegiance,0.0792604155267227,pos,pos,polarity
1990,obeisance,0.07433576435181112,neg,pos,polarity
1990,position,0.08287660122459535,pos,pos,polarity
1990,class,0.08464482915253614,pos,pos,polarity
1990,hierarchical,0.09093594393837422,pos,pos,polarity
1990,motherly,0.08733357547866506,pos,pos,polarity
1990,supremacy,0.07966375888857385,pos,pos,polarity
1990,rank,0.07592660200996787,pos,pos,polarity
1990,permission,0.09129529624721927,pos,pos,polarity
1990,compliance,0.07508338661462363,pos,pos,polarity
1990,authority,0.07714003219722962,pos,pos,polarity
1990,commit,0.07627230707194567,neg,pos,polarity
1990,command,0.08684865499926948,pos,pos,polarity
1990,duties,0.07621169758726996,pos,pos,polarity
1990,obedient,0.07552714027654316,pos,pos,polarity
1990,mother,0.09284391099033741,pos,pos,polarity
1990,status,0.07647766552031088,pos,pos,polarity
1990,honor,0.09049674357902299,pos,pos,polarity
1990,caste,0.08274390494609032,pos,pos,polarity
1990,tradition,0.07728464731805913,pos,pos,polarity
1990,father,0.07736271888263863,pos,pos,polarity
1990,permit,0.0752651756322209,neg,pos,polarity
1990,award,0.08063628906687131,pos,pos,polarity
1990,leader,0.09118211292622296,pos,pos,polarity
1990,mothers,0.08310646598414298,pos,pos,polarity
1990,lead,0.07773986987575011,neg,pos,polarity
1990,order,0.07965421401510067,pos,pos,polarity
1990,hierarchy,0.09092413328929391,pos,pos,polarity
1990,comply,0.07229167942864781,pos,pos,polarity
1990,respected,0.07728985847134845,pos,pos,polarity
1990,respectful,0.07667783653215929,pos,pos,polarity
1990,respects,0.07840211304923411,pos,pos,polarity
1990,submission,0.0760242079233993,pos,pos,polarity
1990,serve,0.07320526575832703,pos,pos,polarity
1990,venerate,0.07607390249671878,neg,pos,polarity
1990,control,0.08530439036074298,pos,pos,polarity
1990,austerity,0.09091503243800372,pos,pos,polarity
1990,limpid,0.07542648694108048,neg,pos,polarity
1990,refined,0.07976250908707642,pos,pos,polarity
1990,sacredness,0.08340967941531972,pos,pos,polarity
1990,virgins,0.07792632231605552,pos,pos,polarity
1990,sterility,0.08797161787260309,pos,pos,polarity
1990,holy,0.08641941258514858,pos,pos,polarity
1990,abstinent,0.07822116245567715,neg,pos,polarity
1990,virginal,0.08933244580234018,neg,pos,polarity
1990,abstention,0.08686590015317582,neg,pos,polarity
1990,abstain,0.08478921508158262,neg,pos,polarity
1990,purity,0.08672734787771684,pos,pos,polarity
1990,immaculate,0.08315604055048847,pos,pos,polarity
1990,innocent,0.08787182801658043,neg,pos,polarity
1990,clean,0.08274930783634506,pos,pos,polarity
1990,pure,0.08203425048665403,pos,pos,polarity
1990,holiness,0.08949835520012568,pos,pos,polarity
1990,maiden,0.09587084497578992,pos,pos,polarity
1990,saintly,0.07863373531528396,neg,pos,polarity
1990,sterile,0.07890134683566173,neg,pos,polarity
1990,church,0.08080426901877037,pos,pos,polarity
1990,saint,0.08078278702380394,pos,pos,polarity
1990,unadulterated,0.07928014656188316,neg,pos,polarity
1990,chastity,0.09804107503658804,pos,pos,polarity
1990,virgin,0.09310461171036927,pos,pos,polarity
1990,virtuous,0.08456536072229895,pos,pos,polarity
1990,sanctify,0.09728818517383306,neg,pos,polarity
1990,chaste,0.0839199944458659,pos,pos,polarity
1990,virginity,0.07598239515008427,pos,pos,polarity
1990,celibacy,0.08914065724351676,pos,pos,polarity
1990,sacred,0.08127457471988116,neg,pos,polarity
1990,pristine,0.08068774895730753,pos,pos,polarity
1990,modesty,0.09441022584684222,pos,pos,polarity
1990,detrimental,0.08627195987282726,neg,neg,polarity
1990,violence,0.07247486395994006,neg,neg,polarity
1990,ravage,0.08163585145014213,neg,neg,polarity
1990,suffer,0.09090056557917012,neg,neg,polarity
1990,battle,0.0852571169402401,neg,neg,polarity
1990,hurt,0.08037201469806202,neg,neg,polarity
1990,killer,0.09427669410483629,neg,neg,polarity
1990,kill,0.07273665885189906,neg,neg,polarity
1990,warring,0.07871325668537127,pos,neg,polarity
1990,attack,0.08966970236033743,neg,neg,polarity
1990,harm,0.07669642221105515,neg,neg,polarity
1990,war,0.07823700827677267,neg,neg,polarity
1990,kills,0.07690740514490524,neg,neg,polarity
1990,abuse,0.07665014347811067,neg,neg,polarity
1990,killed,0.07542473497634938,neg,neg,polarity
1990,annihilate,0.07783276863700506,neg,neg,polarity
1990,warlord,0.0824090746709076,neg,neg,polarity
1990,impair,0.0798063404325776,neg,neg,polarity
1990,cruel,0.08716691649633976,neg,neg,polarity
1990,brutal,0.07313033084817863,neg,neg,polarity
1990,crush,0.08254986647306498,neg,neg,polarity
1990,wound,0.07523059688263452,neg,neg,polarity
1990,wars,0.09018745204674071,neg,neg,polarity
1990,fight,0.09011677688186363,neg,neg,polarity
1990,spurn,0.07975128537481406,pos,neg,polarity
1990,killing,0.09147756892510221,neg,neg,polarity
1990,injure,0.0839282645267693,neg,neg,polarity
1990,endanger,0.0801123645024552,neg,neg,polarity
1990,destroy,0.07930161220185775,neg,neg,polarity
1990,injurious,0.08104024131346145,neg,neg,polarity
1990,detriment,0.09684841249885556,neg,neg,polarity
1990,damage,0.0980330439609954,neg,neg,polarity
1990,violent,0.07471361663596097,neg,neg,polarity
1990,favoritism,0.07880246026294904,neg,neg,polarity
1990,disproportion,0.0818815104590743,neg,neg,polarity
1990,bigot,0.07361094382929456,pos,neg,polarity
1990,bias,0.08288328723646866,neg,neg,polarity
1990,exclusive,0.07498592677760893,pos,neg,polarity
1990,unjust,0.0741474082374725,neg,neg,polarity
1990,discriminate,0.08317875707844528,neg,neg,polarity
1990,unequal,0.07865277654294899,pos,neg,polarity
1990,unfair,0.08318188859310573,neg,neg,polarity
1990,discriminator,0.07872121122287716,neg,neg,polarity
1990,dishonest,0.08633003205307382,neg,neg,polarity
1990,exclusion,0.09569809288365214,neg,neg,polarity
1990,discriminatory,0.07788785027363943,neg,neg,polarity
1990,unfairness,0.07814327682293012,neg,neg,polarity
1990,injustice,0.08306078586863638,neg,neg,polarity
1990,discriminative,0.07751211751923026,neg,neg,polarity
1990,inequitable,0.07914074998402354,neg,neg,polarity
1990,exclude,0.07950276825305402,neg,neg,polarity
1990,unscrupulous,0.07324119373831658,neg,neg,polarity
