year,instance,predicted_class,true_class,test
1950,hasten,neutral,neutral,null_test
1950,timber,neutral,neutral,null_test
1950,formality,moral,neutral,null_test
1950,military,moral,neutral,null_test
1950,reckoning,neutral,neutral,null_test
1950,concourse,moral,neutral,null_test
1950,monk,moral,neutral,null_test
1950,potent,moral,neutral,null_test
1950,ventricle,neutral,neutral,null_test
1950,clause,neutral,neutral,null_test
1950,presentation,neutral,neutral,null_test
1950,coalition,moral,neutral,null_test
1950,preserve,moral,neutral,null_test
1950,steering,neutral,neutral,null_test
1950,canon,moral,neutral,null_test
1950,essay,neutral,neutral,null_test
1950,sole,moral,neutral,null_test
1950,example,neutral,neutral,null_test
1950,district,neutral,neutral,null_test
1950,reputed,moral,neutral,null_test
1950,hide,moral,neutral,null_test
1950,herring,neutral,neutral,null_test
1950,brake,neutral,neutral,null_test
1950,dispatch,neutral,neutral,null_test
1950,deviation,neutral,neutral,null_test
1950,crest,neutral,neutral,null_test
1950,corporate,moral,neutral,null_test
1950,plot,moral,neutral,null_test
1950,envoy,neutral,neutral,null_test
1950,mechanism,neutral,neutral,null_test
1950,tolerable,moral,neutral,null_test
1950,maritime,neutral,neutral,null_test
1950,warn,neutral,neutral,null_test
1950,parliament,neutral,neutral,null_test
1950,differ,neutral,neutral,null_test
1950,firmament,moral,neutral,null_test
1950,nitrous,neutral,neutral,null_test
1950,magnitude,neutral,neutral,null_test
1950,break,moral,neutral,null_test
1950,hut,neutral,neutral,null_test
1950,session,neutral,neutral,null_test
1950,nine,neutral,neutral,null_test
1950,nominal,neutral,neutral,null_test
1950,deviate,neutral,neutral,null_test
1950,corresponding,neutral,neutral,null_test
1950,convey,neutral,neutral,null_test
1950,valve,neutral,neutral,null_test
1950,contract,neutral,neutral,null_test
1950,rugged,neutral,neutral,null_test
1950,cabinet,neutral,neutral,null_test
1950,bundle,neutral,neutral,null_test
1950,reduce,neutral,neutral,null_test
1950,rail,neutral,neutral,null_test
1950,receiver,neutral,neutral,null_test
1950,insert,neutral,neutral,null_test
1950,closet,neutral,neutral,null_test
1950,stem,neutral,neutral,null_test
1950,selection,neutral,neutral,null_test
1950,chap,neutral,neutral,null_test
1950,chaplain,neutral,neutral,null_test
1950,attest,moral,neutral,null_test
1950,usage,neutral,neutral,null_test
1950,shoulder,neutral,neutral,null_test
1950,gradual,neutral,neutral,null_test
1950,conference,neutral,neutral,null_test
1950,cope,moral,neutral,null_test
1950,acute,moral,neutral,null_test
1950,outline,neutral,neutral,null_test
1950,evident,neutral,neutral,null_test
1950,conqueror,moral,neutral,null_test
1950,surname,moral,neutral,null_test
1950,consort,moral,neutral,null_test
1950,thirteen,neutral,neutral,null_test
1950,square,neutral,neutral,null_test
1950,sow,moral,neutral,null_test
1950,supply,neutral,neutral,null_test
1950,convert,moral,neutral,null_test
1950,inhabitant,neutral,neutral,null_test
1950,range,neutral,neutral,null_test
1950,entitle,neutral,neutral,null_test
1950,trick,moral,neutral,null_test
1950,anterior,neutral,neutral,null_test
1950,average,neutral,neutral,null_test
1950,inclination,neutral,neutral,null_test
1950,beseech,moral,neutral,null_test
1950,upright,neutral,neutral,null_test
1950,urge,neutral,neutral,null_test
1950,obtain,neutral,neutral,null_test
1950,tendon,neutral,neutral,null_test
1950,furnace,neutral,neutral,null_test
1950,inner,neutral,neutral,null_test
1950,predecessor,moral,neutral,null_test
1950,brow,neutral,neutral,null_test
1950,newspaper,neutral,neutral,null_test
1950,resume,neutral,neutral,null_test
1950,comparison,neutral,neutral,null_test
1950,den,neutral,neutral,null_test
1950,vein,neutral,neutral,null_test
1950,reins,neutral,neutral,null_test
1950,mathematics,neutral,neutral,null_test
1950,chimney,neutral,neutral,null_test
1950,childish,moral,neutral,null_test
1950,difference,neutral,neutral,null_test
1950,banker,neutral,neutral,null_test
1950,repair,moral,neutral,null_test
1950,chemical,neutral,neutral,null_test
1950,municipal,neutral,neutral,null_test
1950,herald,neutral,neutral,null_test
1950,recount,neutral,neutral,null_test
1950,intricate,neutral,neutral,null_test
1950,faction,moral,neutral,null_test
1950,sack,neutral,neutral,null_test
1950,audacious,moral,neutral,null_test
1950,doctrine,moral,neutral,null_test
1950,barber,neutral,neutral,null_test
1950,compel,moral,neutral,null_test
1950,sovereignty,moral,neutral,null_test
1950,cloudy,neutral,neutral,null_test
1950,vassal,moral,neutral,null_test
1950,bulk,neutral,neutral,null_test
1950,fraternity,moral,neutral,null_test
1950,quart,neutral,neutral,null_test
1950,singular,neutral,neutral,null_test
1950,calculate,neutral,neutral,null_test
1950,forego,moral,neutral,null_test
1950,aspect,neutral,neutral,null_test
1950,posture,moral,neutral,null_test
1950,spot,neutral,neutral,null_test
1950,footing,moral,neutral,null_test
1950,sentence,neutral,neutral,null_test
1950,obey,moral,neutral,null_test
1950,enable,moral,neutral,null_test
1950,lid,neutral,neutral,null_test
1950,silent,neutral,neutral,null_test
1950,propriety,moral,neutral,null_test
1950,stormy,neutral,neutral,null_test
1950,province,moral,neutral,null_test
1950,innate,moral,neutral,null_test
1950,assemble,neutral,neutral,null_test
1950,publishing,neutral,neutral,null_test
1950,deduction,neutral,neutral,null_test
1950,hedge,neutral,neutral,null_test
1950,ascending,neutral,neutral,null_test
1950,possession,neutral,neutral,null_test
1950,valet,neutral,neutral,null_test
1950,procession,moral,neutral,null_test
1950,permission,moral,neutral,null_test
1950,oval,neutral,neutral,null_test
1950,bees,moral,neutral,null_test
1950,broad,neutral,neutral,null_test
1950,measure,neutral,neutral,null_test
1950,cause,moral,neutral,null_test
1950,stair,neutral,neutral,null_test
1950,floor,neutral,neutral,null_test
1950,battalion,moral,neutral,null_test
1950,agency,neutral,neutral,null_test
1950,manned,moral,neutral,null_test
1950,capacity,neutral,neutral,null_test
1950,torrent,neutral,neutral,null_test
1950,shaft,neutral,neutral,null_test
1950,occupy,neutral,neutral,null_test
1950,fare,neutral,neutral,null_test
1950,worm,neutral,neutral,null_test
1950,indulgent,moral,neutral,null_test
1950,wire,neutral,neutral,null_test
1950,foreign,neutral,neutral,null_test
1950,infamous,moral,neutral,null_test
1950,dry,neutral,neutral,null_test
1950,magnify,moral,neutral,null_test
1950,sermon,moral,neutral,null_test
1950,bark,neutral,neutral,null_test
1950,representation,neutral,neutral,null_test
1950,render,neutral,neutral,null_test
1950,ropes,neutral,neutral,null_test
1950,tendency,neutral,neutral,null_test
1950,six,neutral,neutral,null_test
1950,impudence,moral,neutral,null_test
1950,dormant,moral,neutral,null_test
1950,jargon,moral,neutral,null_test
1950,palpable,neutral,neutral,null_test
1950,pan,neutral,neutral,null_test
1950,extract,neutral,neutral,null_test
1950,synagogue,moral,neutral,null_test
1950,density,neutral,neutral,null_test
1950,mast,neutral,neutral,null_test
1950,contingent,neutral,neutral,null_test
1950,par,neutral,neutral,null_test
1950,confess,moral,neutral,null_test
1950,medium,neutral,neutral,null_test
1950,diction,moral,neutral,null_test
1950,unknown,neutral,neutral,null_test
1950,catalogue,neutral,neutral,null_test
1950,obscure,neutral,neutral,null_test
1950,mortality,moral,neutral,null_test
1950,alternate,neutral,neutral,null_test
1950,cave,neutral,neutral,null_test
1950,arrange,neutral,neutral,null_test
1950,liquor,moral,neutral,null_test
1950,adjacent,neutral,neutral,null_test
1950,earl,neutral,neutral,null_test
1950,clemency,moral,neutral,null_test
1950,quantum,neutral,neutral,null_test
1950,mass,neutral,neutral,null_test
1950,claim,neutral,neutral,null_test
1950,branch,neutral,neutral,null_test
1950,labyrinth,neutral,neutral,null_test
1950,unaffected,neutral,neutral,null_test
1950,conjugal,moral,neutral,null_test
1950,portion,neutral,neutral,null_test
1950,commandant,moral,neutral,null_test
1950,impulse,neutral,neutral,null_test
1950,stag,neutral,neutral,null_test
1950,illusion,neutral,neutral,null_test
1950,encounter,moral,neutral,null_test
1950,bid,neutral,neutral,null_test
1950,payment,neutral,neutral,null_test
1950,subsequent,neutral,neutral,null_test
1950,carnal,moral,neutral,null_test
1950,packet,neutral,neutral,null_test
1950,ten,neutral,neutral,null_test
1950,defy,moral,neutral,null_test
1950,anchor,neutral,neutral,null_test
1950,signify,neutral,neutral,null_test
1950,ambiguous,neutral,neutral,null_test
1950,apply,neutral,neutral,null_test
1950,dynasty,moral,neutral,null_test
1950,congregation,moral,neutral,null_test
1950,regulate,moral,neutral,null_test
1950,avert,moral,neutral,null_test
1950,superstition,moral,neutral,null_test
1950,exempt,moral,neutral,null_test
1950,distilled,neutral,neutral,null_test
1950,passive,moral,neutral,null_test
1950,pour,neutral,neutral,null_test
1950,regiment,moral,neutral,null_test
1950,pilgrim,moral,neutral,null_test
1950,combine,neutral,neutral,null_test
1950,tribune,neutral,neutral,null_test
1950,pig,neutral,neutral,null_test
1950,risk,moral,neutral,null_test
1950,pendulum,neutral,neutral,null_test
1950,adhere,neutral,neutral,null_test
1950,madam,moral,neutral,null_test
1950,refine,moral,neutral,null_test
1950,dramatic,neutral,neutral,null_test
1950,scope,neutral,neutral,null_test
1950,corner,neutral,neutral,null_test
1950,existing,neutral,neutral,null_test
1950,hammer,neutral,neutral,null_test
1950,holder,neutral,neutral,null_test
1950,banner,moral,neutral,null_test
1950,aisle,neutral,neutral,null_test
1950,statute,moral,neutral,null_test
1950,staff,neutral,neutral,null_test
1950,case,neutral,neutral,null_test
1950,repay,neutral,neutral,null_test
1950,line,neutral,neutral,null_test
1950,latitude,neutral,neutral,null_test
1950,circuit,neutral,neutral,null_test
1950,manager,neutral,neutral,null_test
1950,commodore,neutral,neutral,null_test
1950,utility,moral,neutral,null_test
1950,seller,neutral,neutral,null_test
1950,explicit,neutral,neutral,null_test
1950,ado,moral,neutral,null_test
1950,bind,moral,neutral,null_test
1950,pope,moral,neutral,null_test
1950,fortress,moral,neutral,null_test
1950,follow,neutral,neutral,null_test
1950,take,neutral,neutral,null_test
1950,secretary,neutral,neutral,null_test
1950,refer,neutral,neutral,null_test
1950,righteousness,moral,neutral,null_test
1950,chest,neutral,neutral,null_test
1950,use,neutral,neutral,null_test
1950,county,neutral,neutral,null_test
1950,holiness,moral,neutral,null_test
1950,compliance,moral,neutral,null_test
1950,colonel,moral,neutral,null_test
1950,borrow,neutral,neutral,null_test
1950,inform,neutral,neutral,null_test
1950,guess,neutral,neutral,null_test
1950,internal,neutral,neutral,null_test
1950,consecrated,moral,neutral,null_test
1950,conclude,neutral,neutral,null_test
1950,penitent,moral,neutral,null_test
1950,remind,neutral,neutral,null_test
1950,plural,neutral,neutral,null_test
1950,mask,neutral,neutral,null_test
1950,revolution,moral,neutral,null_test
1950,finance,neutral,neutral,null_test
1950,manifest,moral,neutral,null_test
1950,exposure,moral,neutral,null_test
1950,minor,neutral,neutral,null_test
1950,population,neutral,neutral,null_test
1950,sorry,neutral,neutral,null_test
1950,ointment,neutral,neutral,null_test
1950,appendix,neutral,neutral,null_test
1950,secular,moral,neutral,null_test
1950,highway,neutral,neutral,null_test
1950,stillness,neutral,neutral,null_test
1950,outer,neutral,neutral,null_test
1950,remission,moral,neutral,null_test
1950,oblige,neutral,neutral,null_test
1950,thickness,neutral,neutral,null_test
1950,incidental,neutral,neutral,null_test
1950,prodigious,neutral,neutral,null_test
1950,fold,neutral,neutral,null_test
1950,annual,neutral,neutral,null_test
1950,conjunction,neutral,neutral,null_test
1950,training,neutral,neutral,null_test
1950,frequency,neutral,neutral,null_test
1950,collective,neutral,neutral,null_test
1950,origin,neutral,neutral,null_test
1950,naval,neutral,neutral,null_test
1950,deliberation,neutral,neutral,null_test
1950,yield,neutral,neutral,null_test
1950,polar,neutral,neutral,null_test
1950,circulate,neutral,neutral,null_test
1950,intensity,neutral,neutral,null_test
1950,disguise,moral,neutral,null_test
1950,rigorous,moral,neutral,null_test
1950,disposition,neutral,neutral,null_test
1950,hail,moral,neutral,null_test
1950,stone,neutral,neutral,null_test
1950,republic,moral,neutral,null_test
1950,annals,neutral,neutral,null_test
1950,incur,moral,neutral,null_test
1950,deliberate,moral,neutral,null_test
1950,manifold,moral,neutral,null_test
1950,conclusion,neutral,neutral,null_test
1950,dissent,moral,neutral,null_test
1950,petition,moral,neutral,null_test
1950,clergy,moral,neutral,null_test
1950,plate,neutral,neutral,null_test
1950,leap,neutral,neutral,null_test
1950,admiral,moral,neutral,null_test
1950,trifle,neutral,neutral,null_test
1950,duke,neutral,neutral,null_test
1950,mouse,neutral,neutral,null_test
1950,tend,neutral,neutral,null_test
1950,zenith,neutral,neutral,null_test
1950,religious,moral,neutral,null_test
1950,habit,moral,neutral,null_test
1950,layer,neutral,neutral,null_test
1950,echo,neutral,neutral,null_test
1950,constable,neutral,neutral,null_test
1950,method,neutral,neutral,null_test
1950,projection,neutral,neutral,null_test
1950,reverse,neutral,neutral,null_test
1950,associate,moral,neutral,null_test
1950,flesh,moral,neutral,null_test
1950,alloy,neutral,neutral,null_test
1950,ivory,neutral,neutral,null_test
1950,clan,moral,neutral,null_test
1950,intermission,neutral,neutral,null_test
1950,vessel,neutral,neutral,null_test
1950,yearly,neutral,neutral,null_test
1950,interpret,neutral,neutral,null_test
1950,proportion,neutral,neutral,null_test
1950,staircase,neutral,neutral,null_test
1950,medal,moral,neutral,null_test
1950,friar,neutral,neutral,null_test
1950,gloves,neutral,neutral,null_test
1950,stable,neutral,neutral,null_test
1950,remaining,neutral,neutral,null_test
1950,lordship,moral,neutral,null_test
1950,mingle,moral,neutral,null_test
1950,guardianship,moral,neutral,null_test
1950,junction,neutral,neutral,null_test
1950,prescribe,moral,neutral,null_test
1950,church,moral,neutral,null_test
1950,prominent,neutral,neutral,null_test
1950,aristocracy,moral,neutral,null_test
1950,covenant,moral,neutral,null_test
1950,cargo,neutral,neutral,null_test
1950,cod,neutral,neutral,null_test
1950,consist,neutral,neutral,null_test
1950,conduct,neutral,neutral,null_test
1950,commerce,neutral,neutral,null_test
1950,merchant,neutral,neutral,null_test
1950,directory,neutral,neutral,null_test
1950,secluded,neutral,neutral,null_test
1950,mid,neutral,neutral,null_test
1950,soil,neutral,neutral,null_test
1950,dwelling,neutral,neutral,null_test
1950,merchandise,neutral,neutral,null_test
1950,region,neutral,neutral,null_test
1950,triangle,neutral,neutral,null_test
1950,dew,neutral,neutral,null_test
1950,infer,neutral,neutral,null_test
1950,matron,moral,neutral,null_test
1950,rebellion,moral,neutral,null_test
1950,pursuit,moral,neutral,null_test
1950,export,neutral,neutral,null_test
1950,imply,neutral,neutral,null_test
1950,snare,moral,neutral,null_test
1950,exceed,neutral,neutral,null_test
1950,fathom,neutral,neutral,null_test
1950,devour,moral,neutral,null_test
1950,anointed,moral,neutral,null_test
1950,zinc,neutral,neutral,null_test
1950,chain,neutral,neutral,null_test
1950,pregnancy,moral,neutral,null_test
1950,senior,neutral,neutral,null_test
1950,length,neutral,neutral,null_test
1950,uterus,neutral,neutral,null_test
1950,rein,neutral,neutral,null_test
1950,seat,neutral,neutral,null_test
1950,boarding,neutral,neutral,null_test
1950,middle,neutral,neutral,null_test
1950,instruction,neutral,neutral,null_test
1950,medical,neutral,neutral,null_test
1950,client,moral,neutral,null_test
1950,counter,moral,neutral,null_test
1950,recording,neutral,neutral,null_test
1950,thermometer,neutral,neutral,null_test
1950,impartial,moral,neutral,null_test
1950,thigh,neutral,neutral,null_test
1950,copy,neutral,neutral,null_test
1950,noun,neutral,neutral,null_test
1950,coachman,moral,neutral,null_test
1950,assessment,neutral,neutral,null_test
1950,stake,moral,neutral,null_test
1950,provincial,neutral,neutral,null_test
1950,diversion,moral,neutral,null_test
1950,site,neutral,neutral,null_test
1950,heavy,neutral,neutral,null_test
1950,divide,neutral,neutral,null_test
1950,mile,neutral,neutral,null_test
1950,scaffold,moral,neutral,null_test
1950,conform,moral,neutral,null_test
1950,mischief,moral,neutral,null_test
1950,close,neutral,neutral,null_test
1950,series,neutral,neutral,null_test
1950,reap,moral,neutral,null_test
1950,second,neutral,neutral,null_test
1950,fig,neutral,neutral,null_test
1950,agent,neutral,neutral,null_test
1950,president,neutral,neutral,null_test
1950,continuation,neutral,neutral,null_test
1950,piece,neutral,neutral,null_test
1950,set,neutral,neutral,null_test
1950,rabble,moral,neutral,null_test
1950,countenance,moral,neutral,null_test
1950,recall,neutral,neutral,null_test
1950,opposite,neutral,neutral,null_test
1950,secondary,neutral,neutral,null_test
1950,heed,moral,neutral,null_test
1950,cliff,neutral,neutral,null_test
1950,penance,moral,neutral,null_test
1950,report,neutral,neutral,null_test
1950,marquis,neutral,neutral,null_test
1950,heat,neutral,neutral,null_test
1950,occupation,neutral,neutral,null_test
1950,part,neutral,neutral,null_test
1950,saturated,neutral,neutral,null_test
1950,utter,moral,neutral,null_test
1950,receptacle,neutral,neutral,null_test
1950,screw,neutral,neutral,null_test
1950,sacrifice,moral,neutral,null_test
1950,solitude,neutral,neutral,null_test
1950,throat,neutral,neutral,null_test
1950,mathematician,neutral,neutral,null_test
1950,arrow,neutral,neutral,null_test
1950,rouse,moral,neutral,null_test
1950,untouched,moral,neutral,null_test
1950,bone,neutral,neutral,null_test
1950,dart,neutral,neutral,null_test
1950,toe,neutral,neutral,null_test
1950,diameter,neutral,neutral,null_test
1950,standard,neutral,neutral,null_test
1950,longitude,neutral,neutral,null_test
1950,authority,moral,neutral,null_test
1950,clerk,neutral,neutral,null_test
1950,back,neutral,neutral,null_test
1950,description,neutral,neutral,null_test
1950,vote,neutral,neutral,null_test
1950,circumference,neutral,neutral,null_test
1950,pilgrimage,moral,neutral,null_test
1950,legal,moral,neutral,null_test
1950,tower,neutral,neutral,null_test
1950,physician,moral,neutral,null_test
1950,synonymous,neutral,neutral,null_test
1950,wanton,moral,neutral,null_test
1950,cheap,moral,neutral,null_test
1950,analogy,neutral,neutral,null_test
1950,dispense,neutral,neutral,null_test
1950,particle,neutral,neutral,null_test
1950,badge,moral,neutral,null_test
1950,sharp,neutral,neutral,null_test
1950,society,moral,neutral,null_test
1950,bush,neutral,neutral,null_test
1950,assign,neutral,neutral,null_test
1950,creed,moral,neutral,null_test
1950,margin,neutral,neutral,null_test
1950,dwell,moral,neutral,null_test
1950,ordinance,moral,neutral,null_test
1950,boundary,neutral,neutral,null_test
1950,hunting,neutral,neutral,null_test
1950,monastery,moral,neutral,null_test
1950,cube,neutral,neutral,null_test
1950,lease,neutral,neutral,null_test
1950,rake,neutral,neutral,null_test
1950,flour,neutral,neutral,null_test
1950,minority,moral,neutral,null_test
1950,hereditary,moral,neutral,null_test
1950,uphold,moral,neutral,null_test
1950,mode,neutral,neutral,null_test
1950,imminent,moral,neutral,null_test
1950,precedent,neutral,neutral,null_test
1950,royal,neutral,neutral,null_test
1950,flock,moral,neutral,null_test
1950,string,neutral,neutral,null_test
1950,silence,neutral,neutral,null_test
1950,abstract,neutral,neutral,null_test
1950,sway,moral,neutral,null_test
1950,appear,neutral,neutral,null_test
1950,midst,moral,neutral,null_test
1950,volume,neutral,neutral,null_test
1950,juncture,neutral,neutral,null_test
1950,extensive,neutral,neutral,null_test
1950,pipe,neutral,neutral,null_test
1950,superstitious,moral,neutral,null_test
1950,zone,neutral,neutral,null_test
1950,reckon,moral,neutral,null_test
1950,exception,neutral,neutral,null_test
1950,prophetic,moral,neutral,null_test
1950,reigning,moral,neutral,null_test
1950,analysis,neutral,neutral,null_test
1950,development,neutral,neutral,null_test
1950,advocate,neutral,neutral,null_test
1950,cannon,neutral,neutral,null_test
1950,thirty,neutral,neutral,null_test
1950,custody,moral,neutral,null_test
1950,require,neutral,neutral,null_test
1950,previous,neutral,neutral,null_test
1950,pile,neutral,neutral,null_test
1950,eruption,neutral,neutral,null_test
1950,quarry,neutral,neutral,null_test
1950,digest,neutral,neutral,null_test
1950,persist,neutral,neutral,null_test
1950,deem,moral,neutral,null_test
1950,phosphate,neutral,neutral,null_test
1950,labor,neutral,neutral,null_test
1950,trace,neutral,neutral,null_test
1950,fifty,neutral,neutral,null_test
1950,bodily,moral,neutral,null_test
1950,undertaking,neutral,neutral,null_test
1950,distant,neutral,neutral,null_test
1950,prolonged,neutral,neutral,null_test
1950,suspense,neutral,neutral,null_test
1950,emphasis,neutral,neutral,null_test
1950,grove,neutral,neutral,null_test
1950,permit,moral,neutral,null_test
1950,colleague,neutral,neutral,null_test
1950,four,neutral,neutral,null_test
1950,auxiliary,neutral,neutral,null_test
1950,fashion,neutral,neutral,null_test
1950,representative,neutral,neutral,null_test
1950,descendant,moral,neutral,null_test
1950,reproach,moral,neutral,null_test
1950,transaction,neutral,neutral,null_test
1950,attach,neutral,neutral,null_test
1950,metallic,neutral,neutral,null_test
1950,helmet,neutral,neutral,null_test
1950,distinguish,neutral,neutral,null_test
1950,continuance,neutral,neutral,null_test
1950,compassion,moral,moral,null_test
1950,kindness,moral,moral,null_test
1950,generosity,moral,moral,null_test
1950,benevolence,moral,moral,null_test
1950,compassionate,moral,moral,null_test
1950,gentleness,moral,moral,null_test
1950,sympathy,moral,moral,null_test
1950,love,moral,moral,null_test
1950,beneficence,moral,moral,null_test
1950,loving,moral,moral,null_test
1950,pity,moral,moral,null_test
1950,mercy,moral,moral,null_test
1950,merciful,moral,moral,null_test
1950,benevolent,moral,moral,null_test
1950,cared,moral,moral,null_test
1950,healing,moral,moral,null_test
1950,humane,moral,moral,null_test
1950,comfort,moral,moral,null_test
1950,pitied,moral,moral,null_test
1950,loved,moral,moral,null_test
1950,cares,moral,moral,null_test
1950,comforted,moral,moral,null_test
1950,care,moral,moral,null_test
1950,heal,moral,moral,null_test
1950,generous,moral,moral,null_test
1950,charitable,moral,moral,null_test
1950,generously,moral,moral,null_test
1950,help,moral,moral,null_test
1950,solace,moral,moral,null_test
1950,mother,moral,moral,null_test
1950,hospitality,moral,moral,null_test
1950,charity,moral,moral,null_test
1950,mothers,moral,moral,null_test
1950,child,moral,moral,null_test
1950,loves,moral,moral,null_test
1950,clothe,moral,moral,null_test
1950,helping,moral,moral,null_test
1950,shared,moral,moral,null_test
1950,childhood,moral,moral,null_test
1950,lover,moral,moral,null_test
1950,hospitable,moral,moral,null_test
1950,feeding,moral,moral,null_test
1950,protector,moral,moral,null_test
1950,protect,moral,moral,null_test
1950,patient,moral,moral,null_test
1950,nurse,moral,moral,null_test
1950,benefit,moral,moral,null_test
1950,feed,moral,moral,null_test
1950,protecting,moral,moral,null_test
1950,relief,moral,moral,null_test
1950,healed,moral,moral,null_test
1950,rescued,moral,moral,null_test
1950,patients,moral,moral,null_test
1950,share,moral,moral,null_test
1950,rescue,moral,moral,null_test
1950,healthy,moral,moral,null_test
1950,nursery,moral,moral,null_test
1950,sharing,moral,moral,null_test
1950,helps,neutral,moral,null_test
1950,wounded,moral,moral,null_test
1950,wounds,moral,moral,null_test
1950,alleviate,moral,moral,null_test
1950,protection,moral,moral,null_test
1950,health,moral,moral,null_test
1950,relieve,moral,moral,null_test
1950,safety,moral,moral,null_test
1950,helped,moral,moral,null_test
1950,hospital,moral,moral,null_test
1950,benefits,moral,moral,null_test
1950,feeds,moral,moral,null_test
1950,relieving,moral,moral,null_test
1950,safe,moral,moral,null_test
1950,safely,neutral,moral,null_test
1950,shares,neutral,moral,null_test
1950,relieved,moral,moral,null_test
1950,console,moral,moral,null_test
1950,protected,moral,moral,null_test
1950,wound,moral,moral,null_test
1950,equality,moral,moral,null_test
1950,justice,moral,moral,null_test
1950,rights,moral,moral,null_test
1950,equitable,moral,moral,null_test
1950,impartiality,moral,moral,null_test
1950,equal,neutral,moral,null_test
1950,fair,moral,moral,null_test
1950,integrity,moral,moral,null_test
1950,impartial,moral,moral,null_test
1950,honesty,moral,moral,null_test
1950,law,moral,moral,null_test
1950,justness,moral,moral,null_test
1950,parity,neutral,moral,null_test
1950,justices,moral,moral,null_test
1950,laws,moral,moral,null_test
1950,tribunals,moral,moral,null_test
1950,retribution,moral,moral,null_test
1950,reparation,moral,moral,null_test
1950,lawfully,moral,moral,null_test
1950,lawful,moral,moral,null_test
1950,honest,moral,moral,null_test
1950,compensation,moral,moral,null_test
1950,lawyers,moral,moral,null_test
1950,tribunal,moral,moral,null_test
1950,lawyer,neutral,moral,null_test
1950,proportional,neutral,moral,null_test
1950,equity,moral,moral,null_test
1950,trust,moral,moral,null_test
1950,reciprocal,neutral,moral,null_test
1950,justification,moral,moral,null_test
1950,vengeance,moral,moral,null_test
1950,revenge,moral,moral,null_test
1950,equals,neutral,moral,null_test
1950,restitution,moral,moral,null_test
1950,justified,moral,moral,null_test
1950,justifies,moral,moral,null_test
1950,retaliation,moral,moral,null_test
1950,compensated,moral,moral,null_test
1950,trusting,moral,moral,null_test
1950,trusts,moral,moral,null_test
1950,compensate,moral,moral,null_test
1950,justify,moral,moral,null_test
1950,repaid,neutral,moral,null_test
1950,repay,neutral,moral,null_test
1950,justifying,moral,moral,null_test
1950,trusted,moral,moral,null_test
1950,avenge,moral,moral,null_test
1950,player,neutral,moral,null_test
1950,patriot,moral,moral,null_test
1950,loyal,moral,moral,null_test
1950,loyalty,moral,moral,null_test
1950,patriots,moral,moral,null_test
1950,fidelity,moral,moral,null_test
1950,allegiance,moral,moral,null_test
1950,ally,moral,moral,null_test
1950,faction,moral,moral,null_test
1950,comrades,moral,moral,null_test
1950,sacrifice,moral,moral,null_test
1950,allies,moral,moral,null_test
1950,organization,neutral,moral,null_test
1950,followers,moral,moral,null_test
1950,sacrifices,moral,moral,null_test
1950,fellow,moral,moral,null_test
1950,family,moral,moral,null_test
1950,corps,moral,moral,null_test
1950,unity,moral,moral,null_test
1950,companions,moral,moral,null_test
1950,country,moral,moral,null_test
1950,companion,moral,moral,null_test
1950,sacrificing,moral,moral,null_test
1950,sacrificed,moral,moral,null_test
1950,troops,moral,moral,null_test
1950,nation,moral,moral,null_test
1950,allied,moral,moral,null_test
1950,community,moral,moral,null_test
1950,group,moral,moral,null_test
1950,factions,moral,moral,null_test
1950,familiarity,moral,moral,null_test
1950,enlist,moral,moral,null_test
1950,wife,moral,moral,null_test
1950,united,neutral,moral,null_test
1950,belongs,moral,moral,null_test
1950,congregation,moral,moral,null_test
1950,clan,moral,moral,null_test
1950,sect,moral,moral,null_test
1950,enlisted,moral,moral,null_test
1950,war,moral,moral,null_test
1950,joining,moral,moral,null_test
1950,troop,neutral,moral,null_test
1950,coalition,moral,moral,null_test
1950,pledge,moral,moral,null_test
1950,unite,moral,moral,null_test
1950,communion,moral,moral,null_test
1950,belong,moral,moral,null_test
1950,belonged,moral,moral,null_test
1950,company,neutral,moral,null_test
1950,collective,neutral,moral,null_test
1950,fellows,moral,moral,null_test
1950,uniting,moral,moral,null_test
1950,herd,moral,moral,null_test
1950,sects,moral,moral,null_test
1950,unites,moral,moral,null_test
1950,families,moral,moral,null_test
1950,fellowship,moral,moral,null_test
1950,kin,moral,moral,null_test
1950,nations,moral,moral,null_test
1950,tribe,moral,moral,null_test
1950,pledges,moral,moral,null_test
1950,congregations,moral,moral,null_test
1950,herds,neutral,moral,null_test
1950,communities,moral,moral,null_test
1950,familiar,neutral,moral,null_test
1950,belonging,moral,moral,null_test
1950,pledged,moral,moral,null_test
1950,bowed,neutral,moral,null_test
1950,collectively,moral,moral,null_test
1950,together,neutral,moral,null_test
1950,groups,moral,moral,null_test
1950,tribes,moral,moral,null_test
1950,companies,neutral,moral,null_test
1950,countries,moral,moral,null_test
1950,respect,moral,moral,null_test
1950,obey,moral,moral,null_test
1950,authority,neutral,moral,null_test
1950,obeyed,moral,moral,null_test
1950,deference,moral,moral,null_test
1950,reverence,moral,moral,null_test
1950,respecting,moral,moral,null_test
1950,obeying,moral,moral,null_test
1950,tradition,moral,moral,null_test
1950,adhere,neutral,moral,null_test
1950,govern,moral,moral,null_test
1950,comply,moral,moral,null_test
1950,respectful,moral,moral,null_test
1950,honor,moral,moral,null_test
1950,adhered,moral,moral,null_test
1950,allegiance,moral,moral,null_test
1950,dictates,moral,moral,null_test
1950,nobility,moral,moral,null_test
